system:index,area,class,territory,year,.geo
0_12_1,2672.722886703408,6,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,8.074985063659655,11,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,4.411021150085421,12,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,3.150764866088869,13,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,0.5131076764526367,15,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,2.4741702855224625,21,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,0.6391426307983403,23,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,174.03927916699143,33,13.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_0,31036.573521594233,3,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_1,1878.3519608573665,6,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_2,13.490376645629876,11,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_3,26.016784541198813,13,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_4,8.975875027465829,15,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_5,6.192334919128415,18,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_6,88.30091650683627,21,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_7,4.24693802319336,23,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_8,0.22345987231445302,24,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_9,1.8361189522705073,25,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_10,281.0938203989862,33,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13_11,0.2342032896728509,68,14.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_0,736.7653846370156,3,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_1,138.21237633367667,6,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_2,28.33336696380631,11,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_3,0.021407797485351564,13,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_4,0.23187595147705087,15,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_5,77.05685646844506,18,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_6,48.70229661413649,21,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_7,1.8178768301391657,23,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_8,2.150624070556635,24,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_9,0.6171395390624992,25,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14_10,83.88767480096516,33,15.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_0,949.8485793815349,3,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_1,20.65274171459948,6,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_2,1.6003753330688468,11,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_3,2009.6397839264118,12,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_4,0.008935793090820312,13,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_5,6.731578895141587,15,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_6,65.59913727697727,21,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_7,0.0026812081298828124,25,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15_8,4.451819445190428,33,16.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_0,16883.609948799498,3,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_1,2935.4984435390584,6,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_2,85.48928837066664,11,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_3,117.77366958978291,12,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_4,33.3509573512573,13,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_5,137.46208695684717,15,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,0.39083685809326146,18,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,57.36233995648198,21,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,36.43145977239991,23,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_9,0.016956920104980466,24,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_10,0.43462147814941415,25,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_11,198.7924566822517,33,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_12,1.8049933018798954,68,17.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,3857.197636052331,3,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,89.08984560412604,6,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,0.006256729125976563,11,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,20.176368883056575,13,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,1.4632763303222651,18,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,0.0035748359375,21,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,8.938362426757812E-4,23,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_7,0.025918860961914064,25,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_8,20.095549187560973,33,18.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,12918.607875965152,3,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,1432.2573680417831,6,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_2,47.32971632031249,11,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,7.485808106018079,12,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,42.16547263281275,13,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,1917.3466257150062,15,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,0.21252698754882812,18,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_7,191.70411642865113,21,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_8,36.81486701928715,23,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_9,3.215287318603512,24,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_10,13.78637646923828,25,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_11,0.027687281860351562,30,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_12,121.83971566363532,33,19.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,1008.8951378064564,3,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,3207.9139268484664,6,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,98.33749191290289,11,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,0.008920783874511718,12,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,3.4404651188964963,13,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,0.4700710930175781,15,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,6.533006167053223,18,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_7,17.31311828417971,21,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_8,22.741613810729838,23,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_9,0.8180871740722662,25,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_10,200.34141229455935,33,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_11,1.4623620225830114,68,20.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
