system:index,area,class,territory,year,.geo
0_78_2,1.4634962649535905,12,79.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_78_3,0.015151892211914066,21,79.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_79_0,0.7837743563232416,3,80.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_79_1,0.4155701239013676,15,80.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_79_2,0.5129833016357411,21,80.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_80_0,0.28777924108886666,3,81.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_80_1,0.41200715612792826,15,81.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_80_2,0.05630466992187504,21,81.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_81_0,0.13226414941406273,3,82.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_81_1,2.0822701546020506,15,82.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_81_2,0.019660901062011717,21,82.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_81_3,0.013405175537109373,25,82.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_82_0,0.011617148620605469,3,83.0,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
